order_id,order_date,product,category,region,quantity,unit_price,discount,revenue,payment_method
ORD01164,2025-04-12,Tablet,Electronics,West,1,22000,0.22158370598325589,17125.16,UPI
ORD01165,2025-09-29,Tablet,Electronics,East,6,22000,0.16630349140103032,110047.94,Net Banking
ORD01166,2025-02-06,Laptop,Electronics,South,1,65000,0.17130365484153323,53865.26,Cash
ORD01167,2025-09-20,Laptop,Electronics,East,3,65000,0.06582932056412139,182163.28,Card
ORD01168,2025-08-10,Phone,Electronics,East,2,30000,0.10464369784036356,53721.38,Card
ORD01169,2025-03-12,Monitor,Electronics,South,2,15000,0.09164526587476263,27250.64,Card
ORD01170,2025-01-25,Monitor,Electronics,West,2,15000,0.13036080253949855,26089.18,Net Banking
ORD01171,2025-09-30,Headphones,Accessories,West,1,3500,0.11555698253591704,3095.55,Net Banking
ORD01172,2025-03-30,Headphones,Accessories,West,6,3500,0.08172458796924734,19283.78,Net Banking
ORD01173,2025-07-01,Phone,Electronics,West,1,30000,0.07637015309279252,27708.9,Cash
ORD01174,2025-01-23,Laptop,Electronics,South,3,65000,0.06271322291378054,182770.92,UPI
ORD01175,2025-12-18,Laptop,Electronics,North,5,65000,0.0912618117211896,295339.91,Net Banking
ORD01176,2025-07-20,Phone,Electronics,South,7,30000,0.03748536948351516,202128.07,UPI
ORD01177,2025-12-07,Phone,Electronics,East,6,30000,0.21802607550089345,140755.31,UPI
ORD01178,2025-02-28,Laptop,Electronics,West,1,65000,0.15052984795835683,55215.56,UPI
ORD01179,2025-03-17,Phone,Electronics,South,7,30000,0.03344660639846386,202976.21,Net Banking
ORD01180,2025-08-11,Laptop,Electronics,South,5,65000,0.17346483355225034,268623.93,Card
ORD01181,2025-08-09,Headphones,Accessories,South,2,3500,0.2119166169994933,5516.58,UPI
ORD01182,2025-10-16,Monitor,Electronics,West,4,15000,0.059383918013064724,56436.96,UPI
ORD01183,2025-12-05,Headphones,Accessories,North,7,3500,0.03765014858431598,23577.57,Card
ORD01184,2025-10-27,Tablet,Electronics,South,3,22000,0.0021543142834380136,65857.82,Cash
ORD01185,2025-02-21,Tablet,Electronics,North,2,22000,0.011812584714121277,43480.25,Net Banking
ORD01186,2025-04-23,Phone,Electronics,West,7,30000,0.1905628370758779,169981.8,Cash
ORD01187,2025-11-30,Laptop,Electronics,South,7,65000,0.24679658301042345,342707.55,Cash
ORD01188,2025-07-20,Tablet,Electronics,North,7,22000,0.01122008061906915,152272.11,Net Banking
ORD01189,2025-11-13,Tablet,Electronics,South,7,22000,0.18701773976997316,125199.27,Net Banking
ORD01190,2025-07-25,Laptop,Electronics,North,7,65000,0.017965541460240014,446825.68,Card
ORD01191,2025-01-19,Tablet,Electronics,South,4,22000,0.1480332062259167,74973.08,Net Banking
ORD01192,2025-06-22,Phone,Electronics,West,2,30000,0.18901882060705946,48658.87,Cash
ORD01193,2025-10-29,Laptop,Electronics,East,5,65000,0.08980109931693442,295814.64,Net Banking
ORD01194,2025-08-28,Headphones,Accessories,West,2,3500,0.002733680277665934,6980.86,UPI
ORD01195,2025-02-18,Tablet,Electronics,East,4,22000,0.14879733803135647,74905.83,
ORD01196,2025-03-18,Headphones,Accessories,West,5,3500,0.24781115703500695,13163.3,Net Banking
ORD01197,2025-11-08,Headphones,Accessories,South,7,3500,0.06440435570962394,22922.09,Cash
ORD01198,2025-12-24,Monitor,Electronics,West,3,15000,0.04737281929680395,42868.22,UPI
ORD01199,2025-10-02,Monitor,Electronics,North,2,15000,0.03098147318837874,29070.56,Net Banking
ORD01200,2025-02-05,Headphones,Accessories,South,6,3500,0.13881390497501403,18084.91,UPI
ORD01179,2025-03-17,Phone,Electronics,South,7,30000,0.03344660639846386,202976.21,Net Banking
ORD00866,2025-06-18,Headphones,Accessories,West,4,3500,0.23252637981253102,10744.63,Cash
ORD00102,2025-08-28,Laptop,Electronics,West,3,65000,0.14066810264371432,167569.72,Card
ORD00440,2025-11-26,Phone,Electronics,South,2,30000,0.18245381157571666,49052.77,Net Banking
ORD00059,2025-04-06,Headphones,Accessories,East,4,3500,0.13151513172150522,12158.79,UPI
ORD01121,2025-02-23,Laptop,Electronics,East,1,65000,0.008148110811753623,64470.37,Cash
ORD00324,2025-09-05,Monitor,Electronics,West,2,15000,0.19013650568246673,24295.9,Card
ORD00975,2025-06-29,Laptop,Electronics,South,2,65000,0.08798248575574152,118562.28,UPI
ORD00412,2025-02-22,Phone,Electronics,South,2,30000,0.19394777160927262,48363.13,UPI
ORD00856,2025-03-22,Monitor,Electronics,West,3,15000,0.11994962568878834,39602.27,Cash
ORD00821,2025-01-08,Laptop,Electronics,West,50,65000,0.1628337496850116,163247.42,Card
ORD00045,2025-10-02,Laptop,Electronics,East,60,65000,0.08934240587551354,414349.21,Cash
ORD00050,2025-11-25,Headphones,Accessories,South,45,3500,0.23241665522988877,18805.79,Cash
ORD00850,2025-12-24,Headphones,Accessories,North,55,3500,0.08407145760684043,16028.75,Net Banking
ORD00241,2025-05-09,Laptop,Electronics,East,70,65000,0.05909010884588614,366954.86,UPI
